23.5441913,87.2901529
23.5441913,87.2901529
23.5441772,87.2901739
23.5441772,87.2901739
23.5441772,87.2901739
23.5441772,87.2901739
23.5441913,87.2901529
23.54873195374641,87.29275336951235
23.54932307,87.29135066
23.5488484,87.2926546
23.5543463,87.2854431
23.5441168,87.2902775
23.5441168,87.2902775
23.5441913,87.2901529
23.5488298,87.2927469
23.5488298,87.2927469
23.5441772,87.2901739
23.5441772,87.2901739
23.5441772,87.2901739
23.54873195374641,87.29275336951235
23.54873195374641,87.29275336951235
23.548828936779707,87.29280086545324
23.54889553,87.29285299
23.54889553,87.29285299
23.54826129,87.29232026
23.54896533,87.29277939
23.54873195374641,87.29275336951235
23.549269219770213,87.2923807607593
23.5441166,87.2902777
23.5441168,87.2902775
23.5441168,87.2902775
23.5441168,87.2902775
23.548736759988966,87.29259181612336
23.5441481,87.2902565
23.5441168,87.2902775
23.54873195374641,87.29275336951235
23.54873195374641,87.29275336951235
23.548828936779707,87.29280086545324
23.548828936779707,87.29280086545324
23.5442158,87.2901176
23.549457409126408,87.29269591790026
23.5441913,87.2901529
23.54671745,87.29226874
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.548828936779707,87.29280086545324
23.548828936779707,87.29280086545324
23.548828936779707,87.29280086545324
23.5543463,87.2854431
23.5442158,87.2901176
23.5441168,87.2902775
23.5441913,87.2901529
23.5441913,87.2901529
23.54671745,87.29226874
23.5441772,87.2901739
23.548828936779707,87.29280086545324
23.5442158,87.2901176
23.549457409126408,87.29269591790026
23.5441168,87.2902775
23.54714982778483,87.29267104974136
23.54671745,87.29226874
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.54937255,87.29173232
23.548828936779707,87.29280086545324
23.548828936779707,87.29280086545324
23.5441913,87.2901529
23.54889553,87.29285299
23.54889553,87.29285299
23.54873195374641,87.29275336951235
23.548704653642474,87.29243704660402
23.548704653642474,87.29243704660402
23.548704653642474,87.29243704660402
23.5441481,87.2902565
23.5441481,87.2902565
23.5488484,87.2926546
23.5488484,87.2926546
23.5441168,87.2902775
23.5441913,87.2901529
23.5441481,87.2902565
23.5441772,87.2901739
23.5441772,87.2901739
23.54873195374641,87.29275336951235
23.549019251640814,87.29209999414738
23.54932307,87.29135066
23.5442518,87.2901057
23.5442158,87.2901176
23.5441168,87.2902775
23.5441772,87.2901739
23.54873195374641,87.29275336951235
23.549019251640814,87.29209999414738
23.548828936779707,87.29280086545324
23.54795699,87.29194175
23.549257824487007,87.29260066885327
23.549457409126408,87.29269591790026
23.549457409126408,87.29269591790026
23.5441168,87.2902775
23.5441168,87.2902775
23.5441481,87.2902565
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.548828936779707,87.29280086545324
23.54937341385327,87.292675209306
23.5441913,87.2901529
23.549019251640814,87.29209999414738
23.549257221982998,87.29252118030615
23.5442158,87.2901176
23.549269219770213,87.2923807607593
23.549269219770213,87.2923807607593
23.5441913,87.2901529
23.5488484,87.2926546
23.5543463,87.2854431
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.5441913,87.2901529
23.548828936779707,87.29280086545324
